0.0	2.0260540569497234
1.67911565304	2.0260526284827933
3.67911577225	2.026054152086128
5.67911577225	2.0260586978446433
7.67911577225	2.0260651121458357
9.67911529541	2.0260746343295413
11.6791152954	2.026084535382078
13.6791152954	2.0260954832636893
15.6791152954	2.0261068961427267
17.6791152954	2.0261225922797435
19.6791152954	2.0261382736186246
21.6791152954	2.0261552895609807
23.6791152954	2.0261707697303057
25.6791152954	2.026192244614533
27.6791152954	2.026213441444336
29.6791152954	2.0262348320093935
31.6791152954	2.026257271297722
33.6791152954	2.026282133894095
35.6791152954	2.0263056984597245
37.6791152954	2.0263279609965057
39.6791152954	2.0263511915591876
41.6791152954	2.026374728469628
43.6791152954	2.0263963737468433
45.6791152954	2.0264198111015173
47.6791152954	2.0264428210523775
49.6791152954	2.026464257675824
51.6791152954	2.0264871748602227
53.6791152954	2.0265078806893153
55.6791152954	2.0265304317962367
57.6791152954	2.0265502643154094
59.6791152954	2.026573033188516
61.6791152954	2.02659465528833
63.6791152954	2.026615692182276
65.6791152954	2.0266363775627134
67.6791152954	2.0266556327289282
69.6791152954	2.0266758393917046
71.6791152954	2.0266968854063956
73.6791152954	2.02671845407861
75.6791152954	2.0267380006767657
77.6791152954	2.0267588824057974
79.6791152954	2.0267777900045036
81.6791152954	2.0268006139566843
83.6791152954	2.0268196645846785
85.6791152954	2.0268369963300317
87.6791152954	2.0268586412944973
89.6791152954	2.0268769796148356
91.6791152954	2.0268976310138225
93.6791152954	2.0269162236678575
95.6791152954	2.0269356651221315
97.6791152954	2.0269543338208806
99.6791152954	2.026974105115532
101.679115295	2.026993266082836
103.679115295	2.027012806268198
105.679115295	2.027032291940708
107.679115295	2.027050880403998
109.679115295	2.0270697907073565
111.679115295	2.0270880751731735
113.679115295	2.027106869063841
115.679115295	2.027124967689139
117.679115295	2.0271463755430186
119.0	2.027154574162831
119.0	2.027154574162831
134.074119568	2.02729106653488
150.074119568	2.0274297312737675
166.074119568	2.0275672056831273
182.074119568	2.0276974768996174
198.074119568	2.027824804184281
214.074119568	2.0279514757222676
230.074119568	2.028073725218826
246.074119568	2.0281935743169233
262.074111938	2.0283080471033776
278.074111938	2.0284220960843733
294.074111938	2.0285325436801025
310.074111938	2.0286401531008855
326.074111938	2.02874523046785
342.074111938	2.0288483666627863
358.074111938	2.0289459443722286
374.074111938	2.0290450262297095
390.074127197	2.0291392005420996
