26.345	0.05752	0.002931665
59.541	0.05989	0.002998172
80.998	0.06643	0.003235375
121.782	0.05380	0.002716347
244.697	0.02317	0.001247579
276.399	0.02006	0.001181706
302.851	0.01864	0.000978965
344.279	0.01458	0.00075468
356.013	0.01526	0.000757272
383.849	0.01416	0.000838412
661.659	0.00662	0.000249611
778.905	0.00540	0.00032924
964.079	0.00382	0.000242153
1085.837	0.00392	0.000266409
1112.076	0.00337	0.000221852
1173.240	0.00340	0.000235677
1332.508	0.00238	0.000197835
1408.013	0.00262	0.000164638
