3.27126332	3.501	0.00002
4.086663471	2.638	0.00000
4.394423228	2.348	0.00001
5.621845112	1.295	0.00007
5.713240275	1.254	0.00004
5.874966966	1.219	0.00004
5.950247943	1.160	0.00007
6.494750317	0.863	0.00001
7.067524431	0.371	0.00019
7.19481816	0.453	0.00018
4.802230098	1.989	0.00001
5.500022345	1.440	0.00005
5.841450923	1.209	0.00003
6.657888445	0.769	0.00008
6.871173241	0.662	0.00009
6.990106397	0.568	0.00011
7.013983818	0.676	0.00011
7.24993477	0.464	0.00009
7.286746355	0.406	0.00077
