59.54	0.0139802	0.00006718
81	0.0104625	0.00012346
121.78	0.0073066	0.00009854
244.7	0.0042206	0.00020433
276.4	0.003652	0.00025326
302.85	0.0035043	0.00013208
344.28	0.0033495	0.00009295
356.01	0.0033837	0.0001264
383.85	0.0031889	0.00022926
661.66	0.0023712	0.00003325
778.9	0.0021572	0.00017332
964.08	0.0019388	0.00017633
1085.84	0.001764	0.00019985
1112.08	0.0019667	0.00020952
1173.24	0.001449	0.00027957
1332.51	0.0015724	0.00028217
1408.01	0.0015902	0.00014133
1460.81	0.0015015	0.00115826

