0.0	0.0
1.67911565304	6.59095636914015e-06
3.67911577225	1.3230060745200191e-05
5.67911577225	1.7576707872959734e-05
7.67911577225	2.242916836072784e-05
9.67911529541	3.4584499588739125e-05
11.6791152954	5.263514590877579e-05
13.6791152954	7.406425729078758e-05
15.6791152954	9.699549912722827e-05
17.6791152954	0.00012061134944307837
19.6791152954	0.0001447034610043371
21.6791152954	0.00016915839048330572
23.6791152954	0.00019394627437986935
25.6791152954	0.00021906706404786758
27.6791152954	0.000244536616894645
29.6791152954	0.0002702886962075764
31.6791152954	0.0002963106760892647
33.6791152954	0.0003225587747743731
35.6791152954	0.0003490026948167498
37.6791152954	0.0003755851566358296
39.6791152954	0.0004023039709254441
41.6791152954	0.00042911041433810204
43.6791152954	0.0004559791265150707
45.6791152954	0.00048292652253645736
47.6791152954	0.0005098663678491457
49.6791152954	0.0005368492140307567
51.6791152954	0.0005638139147201985
53.6791152954	0.0005908028057751631
55.6791152954	0.0006177739847724664
57.6791152954	0.0006447574855902563
59.6791152954	0.0006717134592232314
61.6791152954	0.0006986363098175799
63.6791152954	0.0007255699599735341
65.6791152954	0.0007524855565303283
67.6791152954	0.0007793644485446092
69.6791152954	0.0008062308370089648
71.6791152954	0.0008330638923865596
73.6791152954	0.0008599180979217765
75.6791152954	0.0008866819879047234
77.6791152954	0.0009134737794175339
79.6791152954	0.0009402357912193513
81.6791152954	0.0009669738087963004
83.6791152954	0.000993676613755111
85.6791152954	0.0010203595075341017
87.6791152954	0.0010470325692501538
89.6791152954	0.0010736564726877655
91.6791152954	0.001100288968387686
93.6791152954	0.001126878248197118
95.6791152954	0.0011534443828486716
97.6791152954	0.001179997303359879
99.6791152954	0.0012065106822315634
101.679115295	0.0012330114232891802
103.679115295	0.0012594690949035022
105.679115295	0.0012859103660567276
107.679115295	0.0013123468594345125
109.679115295	0.0013387400811854036
111.679115295	0.0013651120121154256
113.679115295	0.0013914802084193964
115.679115295	0.0014177931693261322
117.679115295	0.0014440957314700053
119.0	0.001461457174968942
119.0	0.001461457174968942
134.074119568	0.0016549327825886577
150.074119568	0.001858367929930362
166.074119568	0.0020607042772939786
182.074119568	0.0022620195765156023
198.074119568	0.0024624846793750163
214.074119568	0.002662100479975238
230.074119568	0.002861020457052395
246.074119568	0.003059302259019223
262.074111938	0.0032570124080812837
278.074111938	0.0034542145871710563
294.074111938	0.003650933382844686
310.074111938	0.0038472562072668745
326.074111938	0.004043200396867819
342.074111938	0.004238818850478858
358.074111938	0.0044341202524317055
374.074111938	0.004629134478021131
390.074127197	0.004823927872570902
406.074127197	0.005018459195035628
422.074127197	0.0052127827747284
438.074127197	0.005406928166632028
454.074127197	0.005600925736375655
470.074127197	0.005794758822644347
486.074127197	0.0059884793790449115
502.074127197	0.006182079144054399
518.074127197	0.006375574655767387
534.074127197	0.006569016409591524
550.074127197	0.006762401436894496
566.074127197	0.006955762199897729
582.074127197	0.007149090182775042
598.074127197	0.007342437755585395
614.074127197	0.007535783724854943
630.074127197	0.0077291741477307566
646.07409668	0.007922598703590458
662.07409668	0.008116112154595274
678.07409668	0.008309687142066544
694.07409668	0.008503348609783355
710.07409668	0.008697136621681308
726.07409668	0.008891039801545072
742.07409668	0.009085073006037376
758.07409668	0.009279241548638403
774.07409668	0.009473564649768743
790.07409668	0.009668019690418722
